id,alt,price,time,conven,comfort,meals,petfr,emipp,nonsig1,nonsig2,nonsig3,choice
3214,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3215,1,6.0,6.0,3.55750032,4.44948604,5.38881778,0.0,2.0,5.67562433,1.0,5.0,0.0
3215,2,7.0,3.5,4.38682134,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3215,3,11.0,3.0,8.0,2.0,4.85216606,3.0,7.0,5.0,1.0,4.0,0.0
3216,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3216,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,0.89902175,1.0
3216,3,11.0,3.0,9.03638883,5.34385414,4.0,3.0,6.75209943,5.0,1.0,4.0,0.0
3217,1,6.0,6.39257087,3.0,2.98521935,7.0,-0.99112477,2.0,4.0,1.0,5.0,0.0
3217,2,7.0,3.5,4.0,4.66778823,6.0,0.0,0.5,1.47721755,3.0,2.61836392,0.0
3217,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
3218,1,5.33839104,6.0,3.0,3.00938524,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3218,2,7.0,3.5,4.0,3.66428697,6.0,0.0,0.5,2.0,2.89746773,2.0,1.0
3218,3,11.0,1.85273856,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3219,1,4.51032078,6.0,3.0,4.0,7.0,0.0,2.74788991,4.0,1.0,5.99260207,0.0
3219,2,6.81453275,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.17732259,1.0
3219,3,11.0,3.0,7.26640406,2.23585139,4.0,3.0,7.0,5.0,1.0,4.90926936,0.0
3220,1,6.0,5.66314658,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3220,2,7.0,3.5,4.0,4.5,7.09643195,0.0,0.5,2.0,3.0,2.0,1.0
3220,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,3.52743371,1.0,4.89323995,0.0
3221,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.13706269,0.0
3221,2,7.0,3.5,4.0,4.5,6.0,0.0,-0.34937115,2.0,3.0,2.0,1.0
3221,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,-0.42678181,4.0,0.0
3222,1,6.0,6.0,2.9384387,4.0,7.0,0.0,2.0,4.01612121,1.0,5.0,0.0
3222,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,1.83179405,2.0,1.0
3222,3,11.0,3.0,8.0,2.0,2.95268976,3.0,8.2352527,5.0,1.0,4.0,0.0
3223,1,6.0,6.0,3.0,5.32703939,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3223,2,7.42291566,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3223,3,11.0,3.0,8.0,2.0,3.60902572,3.0,7.93088167,5.0,1.0,4.0,0.0
3224,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3224,2,7.0,5.1916422,4.0,4.5,6.0,0.79132928,0.5,2.0,3.0,2.0,1.0
3224,3,12.02709022,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,3.28732756,0.0
3225,1,6.0,5.12147788,3.0,3.80026412,7.0,0.0,2.0,4.0,-0.50891714,5.39869514,0.0
3225,2,6.42182515,3.12713385,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3225,3,9.78232569,3.0,8.0,2.0,3.58556801,3.21693855,5.60924209,5.0,1.0,4.0,0.0
3226,1,6.0,6.0,3.08059057,4.0,7.0,0.0,2.0,4.33666411,1.0,5.0,0.0
3226,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3226,3,11.0,3.0,8.0,2.13343953,4.0,3.81491334,7.0,5.0,1.0,4.0,0.0
3227,1,6.0,6.42362662,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3227,2,7.0,1.37854269,4.0,4.5,4.7825636,0.0,0.5,2.0,3.0,2.0,0.0
3227,3,12.0728249,2.84906321,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
3228,1,6.03092207,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3228,2,7.0,3.5,3.92307165,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3228,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,3.51125682,0.0
3229,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,5.30154797,1.0,5.06476436,0.0
3229,2,7.0,3.5,4.0,4.5,6.0,0.34022135,0.5,2.0,3.0,2.0,1.0
3229,3,11.0,3.0,6.95979925,2.0,4.87944279,3.0,7.0,5.0,1.57976189,4.0,0.0
3230,1,6.0,7.57446165,3.0,4.0,7.0,0.0,3.16705487,4.0,1.0,5.0,0.0
3230,2,7.0,3.5,4.0,4.5,6.0,0.0,-0.33402433,2.0,3.0,2.0,0.0
3230,3,11.0,3.0,8.0,2.0,4.0,3.0,7.47692183,5.0,1.0,4.0,1.0
3231,1,6.69826303,7.75427749,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.65695134,0.0
3231,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,1.67819318,1.0
3231,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.38527136,0.0
3232,1,6.0,6.0,3.0,5.29079402,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3232,2,6.16069071,3.5,4.0,4.5,6.0,0.0,0.5,0.47646131,3.0,2.0,1.0
3232,3,11.0,3.0,7.65815936,2.0,4.0,3.0,7.0,5.0,1.0,3.71960809,0.0
3233,1,6.0,6.0,3.0,4.0,7.0,0.95682436,2.0,4.0,1.0,5.0,1.0
3233,2,7.0,3.5,4.0,4.5,6.0,-1.8706123,0.5,1.81682678,3.0,2.0,0.0
3233,3,12.12041338,3.07222688,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.87102236,0.0
3234,1,6.0,6.0,3.0,4.67494101,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3234,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
3234,3,11.0,2.50405205,8.49692707,2.0,4.0,3.0,7.0,6.28831474,1.0,4.0,1.0
3235,1,7.04045705,6.0,3.0,3.6276622,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3235,2,7.0,3.5,4.0,4.5,6.14235168,-1.37389585,0.5,1.251367,3.0,2.0,1.0
3235,3,11.0,3.0,8.0,1.89211599,4.0,3.0,6.71914543,5.12546883,1.0,4.59513182,0.0
3236,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3236,2,7.0,3.5,4.0,4.5,5.31288826,0.0,0.5,2.0,3.0,2.0,0.0
3236,3,11.0,3.0,8.0,2.0,4.0,4.55922263,7.0,5.0,1.0,4.0,1.0
3237,1,6.0,6.0,1.71475345,4.0,7.0,0.0,0.9904374,4.0,1.0,5.0,0.0
3237,2,8.25115717,3.5,4.0,4.5,6.0,1.47330888,0.43503391,2.0,3.85250935,2.0,1.0
3237,3,11.0,3.0,8.0,2.0,4.0,3.0,7.04912829,5.0,1.0,4.0,0.0
3238,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,-0.12055735,5.0,0.0
3238,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3238,3,11.0,3.0,8.2063785,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3239,1,6.0,6.0,2.17687772,4.0,7.0,-0.5948307,2.0,4.0,1.0,5.0,0.0
3239,2,7.0,3.5,4.0,4.5,5.06984574,0.0,-1.16443008,2.0,3.0,2.0,1.0
3239,3,11.0,3.0,6.29914017,2.0,4.0,2.84839443,7.0,5.0,0.37431501,4.0,0.0
3240,1,6.0,5.65886104,3.0,4.0,6.97911601,0.89587103,2.0,4.0,0.9146095,5.0,0.0
3240,2,7.0,3.5,4.0,5.67393068,6.0,0.0,0.5,3.56002447,3.0,2.0,1.0
3240,3,11.0,3.0,8.0,2.0,4.0,3.0,7.72733977,5.0,1.0,4.52757039,0.0
3241,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3241,2,7.0,3.5,4.0,4.5,6.0,0.70002221,0.01141923,2.0,2.02307059,3.80322873,0.0
3241,3,10.11255106,3.0,8.0,2.0,5.43059218,3.0,7.0,5.0,1.0,4.0,1.0
3242,1,6.0,6.0,3.0,4.0,7.0,2.04626872,2.0,4.0,0.56851785,5.0,1.0
3242,2,6.48791111,3.5,4.0,4.5,6.0,0.0,1.82449406,2.0,3.0,0.71230238,0.0
3242,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.06972454,4.07393335,0.0
3243,1,6.41604048,6.0,3.0,4.0,7.0,0.0,2.0,4.0,3.74023956,5.0,0.0
3243,2,8.43033758,3.5,4.0,4.5,6.0,0.0,-0.32755394,2.0,3.0,2.0,0.0
3243,3,11.0,3.0,8.0,2.0,4.0,2.90811548,7.0,5.0,1.0,4.0,1.0
3244,1,6.0,6.0,3.0,4.24920897,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3244,2,7.0,3.5,4.0,4.2722238,6.0,0.62520647,-1.45170274,2.0,1.19444077,2.0,0.0
3244,3,10.60972616,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,2.68776567,1.0
3245,1,6.0,6.0,3.0,4.0,7.0,-0.15950876,2.0,4.0,1.0,5.0,0.0
3245,2,7.88777274,3.5,4.0,4.5440328,6.55864114,0.0,0.5,2.0,4.38050024,2.0,1.0
3245,3,11.0,3.0,7.68488609,1.51604323,4.0,3.0,7.0,5.0688098,0.71756671,4.04556306,0.0
3246,1,6.0,4.69079169,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3246,2,7.0,3.5,4.0,4.5,6.0,0.0,0.65850379,2.99896167,3.0,3.63338834,1.0
3246,3,11.0,3.0,8.0,2.0,4.0,2.38852111,7.0,5.0,1.0,4.63150266,0.0
3247,1,6.88057226,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.10797706,0.0
3247,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3247,3,10.46164273,1.8825437,7.62001583,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3248,1,6.0,6.0,3.54262977,4.0,7.0,0.0,2.0,4.31811095,-0.44388667,5.0,0.0
3248,2,7.27456501,3.5,5.05852419,4.5,5.18706818,0.0,0.5,2.0,3.0,2.0,1.0
3248,3,11.0,3.0,8.0,2.0,4.0,2.46331856,7.0,5.0,0.65551013,4.0,0.0
3249,1,4.96959285,4.94182382,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.06848227,0.0
3249,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,3.09959864,3.0,2.0,1.0
3249,3,11.0,4.28965498,8.0,2.0,4.0,3.0,7.28156432,5.0,1.0,4.0,0.0
3250,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3250,2,7.0,3.5,4.0,4.5,6.0,0.0,0.70260668,2.0,3.0,2.0,0.0
3250,3,11.0,3.0,8.81910874,1.34736113,4.0,3.0,7.0,5.0,1.0,1.60901775,1.0
3251,1,6.0,6.0,3.0,4.0,7.0,1.33915257,2.0,4.0,1.0,5.0,0.0
3251,2,7.0,3.5,4.0,4.5,6.0,-0.23125173,0.5,2.0,3.0,1.0647901,0.0
3251,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,-0.10390461,4.0,1.0
3252,1,4.68925481,6.0,3.0,4.0,7.0,0.18750707,2.0,2.99730361,1.0,5.0,0.0
3252,2,7.0,3.5,4.0,4.5,6.0,0.0,0.64474578,2.0,3.0,2.0,1.0
3252,3,11.0,3.0,8.0,2.0,4.0,2.54196345,7.0,5.0,1.0,4.0,0.0
3253,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3253,2,7.0,3.07541699,4.0,4.5,6.0,0.0,-0.3558931,2.0,3.0,2.0,1.0
3253,3,11.0,3.0,8.0,2.0,4.13077014,3.0,7.45379444,5.0,1.0,4.0,0.0
3254,1,6.0,6.0,3.0,4.0,8.83810229,0.0,2.0,3.27925042,1.0,5.0,1.0
3254,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,2.57365902,2.0,0.0
3254,3,11.0,3.0,8.0,1.46107644,4.0,3.0,6.93255889,5.0,1.0,4.0,0.0
3255,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3255,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,1.97039474,2.0,1.0
3255,3,11.0,3.0,8.49058759,2.0,4.0,3.63515369,7.0,5.0,1.0,1.47929768,0.0
3256,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3256,2,8.0435065,5.2157512,4.0,4.5,6.0,0.0,0.5,2.43993359,2.45344523,2.0,1.0
3256,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3257,1,6.6590952,6.0,2.98994386,5.14947093,7.0,0.0,2.0,4.0,-0.02076319,5.19950055,0.0
3257,2,7.0,4.13290823,4.0,4.6107736,6.0,0.15583545,0.5,0.61868935,3.0,1.42700795,1.0
3257,3,11.0,3.0,8.0,2.0,5.84529888,2.10111884,7.0,5.0,1.0,2.903478,0.0
3258,1,6.0,6.0,4.18792744,4.0,7.0,0.0,2.0,4.0,-1.04660764,5.0,0.0
3258,2,7.0,3.5,4.0,3.72898844,6.0,0.0,0.5,1.33208123,3.0,2.0,0.0
3258,3,11.35748858,3.0,8.0,2.0,4.0,3.41119326,7.0,5.0,0.81926798,4.0,1.0
3259,1,6.39712923,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.12158655,0.0
3259,2,7.91567441,3.5,1.8616493,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
3259,3,11.17206989,3.0,8.0,2.0,4.21849866,3.0,7.0,5.0,1.0,4.0,1.0
3260,1,6.0,6.0,2.43969885,4.0,6.13453998,0.0,2.0,4.0,1.0,5.0,0.0
3260,2,7.0,3.5,4.0,4.5,6.35867928,0.0,0.5,2.23528527,3.0,2.0,1.0
3260,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.45818935,0.0
3261,1,6.0,6.0,2.5067529,3.04464044,7.0,0.0,2.0591682,4.0,1.0,5.0,0.0
3261,2,6.09594642,3.5,4.0,4.5,6.0,-2.47500286,0.48514156,2.0,3.85505124,2.0,1.0
3261,3,11.0,3.0,8.0,2.0,3.30292839,3.0,7.0,5.0,1.0,4.0,0.0
3262,1,6.0,6.0,3.0,4.0,8.80643995,0.0,2.0,4.0,1.0,5.0,1.0
3262,2,7.03842479,3.32249759,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
3262,3,11.0,3.0,8.65957421,2.0,4.0,3.0,7.0,4.78494729,1.0,4.0,0.0
3263,1,5.95777218,6.0,3.0,4.0,7.0,0.0,2.0,2.89399348,0.92797528,3.83636826,0.0
3263,2,7.0,3.37089234,4.0,4.89874119,7.80090651,0.0,0.5,2.0,3.0,1.96915637,1.0
3263,3,11.0,3.0,8.0,0.09576847,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3264,1,6.0,6.0,3.0,2.59946328,7.0,0.0,2.0,4.0,1.15448032,7.08749,0.0
3264,2,7.87903278,3.5,4.0,4.5,6.0,1.01271101,0.59368787,2.0,3.0,1.83313535,1.0
3264,3,12.14841643,3.0,8.0,1.45959581,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3265,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3265,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,3.76841189,4.54109279,2.0,1.0
3265,3,11.0,3.03488155,8.0,2.0,4.0,3.0,7.0,5.0,4.1372464,4.0,0.0
3266,1,6.0,7.03595268,3.0,4.0,4.51610387,-0.56275308,2.0,4.0,2.03970932,5.0,0.0
3266,2,7.0,3.5,4.0,4.5,6.24351703,-1.50564115,0.5,1.83645792,3.0,2.0,0.0
3266,3,10.94910854,3.0,8.0,4.22140542,3.30809301,3.0,7.0,5.0,1.0,4.6639802,1.0
3267,1,6.0,4.30226614,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3267,2,7.0,4.36153696,4.0,4.5,5.42608627,0.0,0.5,2.0,3.0,2.0,1.0
3267,3,11.0,3.0,6.85973865,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3268,1,6.0,6.0,3.0,4.0,7.03163872,-0.53177778,1.81714041,4.0,1.0,5.0,0.0
3268,2,7.0,3.5,4.0,4.5,6.0,-0.61339731,0.5,2.0,3.53478515,2.0,1.0
3268,3,11.0,3.10712022,8.0,2.0,4.6036829,3.55104712,7.0,6.58179393,1.0,4.0,0.0
3269,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.25692743,1.0,5.0,0.0
3269,2,7.0,3.5,4.0,4.5,6.0,0.0,2.68792585,2.0,3.0,0.92143675,1.0
3269,3,11.0,3.0,8.0,2.0,4.0,3.0,4.97596302,5.0,0.86198128,4.0,0.0
3270,1,6.0,6.0,3.0,3.19915813,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3270,2,7.0,3.5,4.0,4.5,6.0,0.0,-0.75962151,2.0,3.0,2.0,1.0
3270,3,11.95759229,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3271,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.74408378,1.0,5.0,0.0
3271,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3271,3,11.0,3.0,6.11050441,1.12184172,4.0,3.0,7.0,5.0,1.0,4.2725945,0.0
3272,1,6.0,6.0,3.0,3.48124008,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3272,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,3.61441998,3.0,2.0,0.0
3272,3,11.0,2.59938168,8.0,2.0,4.96481851,3.0,8.16995949,5.0,1.0,4.0,1.0
3273,1,6.0,6.0,3.0,4.0,7.59877449,0.0,2.0,4.0,1.0,5.0,0.0
3273,2,7.0,3.5,4.0,3.81889215,6.0,0.0,0.5,2.25247133,3.76299427,2.0,1.0
3273,3,10.19826624,3.0,8.0,1.49459271,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3274,1,6.0,6.0,1.43806178,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3274,2,7.92089224,3.5,1.69950123,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3274,3,11.0,3.0,6.90169759,2.0,4.0,3.28619376,7.0,6.21910844,1.0,4.0,0.0
3275,1,5.40985586,6.0,2.50021448,1.98490001,8.76987148,0.0,2.0,4.0,1.0,5.0,1.0
3275,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
3275,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3276,1,6.0,6.0,2.45533715,4.0,7.0,0.0,2.0,4.64240952,1.0,5.0,0.0
3276,2,7.0,3.5,3.75371204,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3276,3,11.0,2.3745796,8.0,2.0,3.13547161,4.06043069,7.0,5.0,1.0,3.16427451,0.0
3277,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3277,2,7.0,3.5,3.04637111,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3277,3,11.0,3.0,8.0,2.0,4.0,2.73155584,7.0,5.0,1.0,5.76042098,0.0
3278,1,5.72759597,6.0,3.0,4.0,7.0,0.0,2.74049762,3.96953667,-0.40590787,5.0,0.0
3278,2,7.0,3.5,4.0,4.5,6.16076049,0.0,0.5,1.90424191,3.0,2.0,0.0
3278,3,9.61460303,3.0,5.81413475,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
3279,1,6.0,6.0,3.0,4.0,7.94275582,0.0,2.0,4.0,1.0,5.0,0.0
3279,2,7.0,3.5,4.0,4.5,6.0,0.13244891,0.5,2.0,3.0,2.0,1.0
3279,3,11.0,3.0,8.0,2.0,4.79657682,3.0,7.16494983,5.0,1.0,4.0,0.0
3280,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.27759132,0.0
3280,2,6.95150068,3.5,3.27867044,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3280,3,9.48299889,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3281,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,3.92641878,1.0,5.0,0.0
3281,2,5.58235897,3.5,4.0,4.5,6.0,0.0,0.72565229,2.0,3.0,2.0,1.0
3281,3,11.14116465,3.0,8.0,2.0,3.01563043,3.0,7.0,5.0,1.0,4.0,0.0
3282,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3282,2,7.0,3.5,4.0,4.5,6.0,-0.45570405,-1.27633027,2.0,4.60468771,2.0,1.0
3282,3,11.13551991,3.0,8.0,2.0,4.0,4.4625756,7.0,5.0,1.0,4.0,0.0
3283,1,6.0,6.0,3.0,4.0,5.53712556,0.0,2.0,4.0,1.0,5.0,0.0
3283,2,7.0,4.4233205,4.0,4.4920877,6.0,0.0,0.5,2.0,3.0,2.0,0.0
3283,3,11.0,4.15621125,8.0,2.6507625,5.49475538,3.0,7.0,5.0,1.0,4.0,1.0
3284,1,6.0,6.0,2.7619665,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3284,2,7.0,1.65017374,4.0,4.5,5.46896301,-0.48004913,0.5,2.0,3.07951283,2.0,1.0
3284,3,11.0,3.0,7.72885648,2.0,4.0,3.46518856,7.0,5.0,1.0,4.0,0.0
3285,1,6.0,6.0,2.62538853,4.13502104,7.0,0.0,2.0,4.0,1.0,3.80384941,0.0
3285,2,7.0,3.5,4.0,4.5,6.0,0.32754686,0.5,2.0,3.0,2.38298114,1.0
3285,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.08569706,0.0
3286,1,6.0,6.0,3.0,3.36574707,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3286,2,7.0,3.5,4.0,3.58556766,6.0,0.0,0.5,2.60863918,3.0,2.0,1.0
3286,3,11.0,3.0,8.0,2.0,1.66368621,3.0,7.0,5.0,1.56004968,4.0,0.0
3287,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.34363163,-0.27891114,5.0,0.0
3287,2,6.44992423,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3287,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
3288,1,6.0,6.0,3.0,4.0,7.35038432,-1.74820479,2.0,4.0,1.0,5.0,0.0
3288,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3288,3,11.0,3.0,8.39511199,1.96717457,4.0,1.30303377,7.0,5.0,1.0,4.0,0.0
3289,1,6.50494623,6.0,3.0,4.0,7.0,-0.86760709,2.01412698,4.0,1.0,5.06363761,0.0
3289,2,7.0,3.5,4.93136287,4.5,6.0,0.0,-0.0474338,3.18576143,3.0,2.0,1.0
3289,3,11.0,3.0,8.0,2.0,4.07202228,3.0,7.0,5.0,0.76548498,3.60811153,0.0
3290,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.44205122,1.0,5.0,0.0
3290,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3290,3,11.0,3.0,8.0,2.0,4.0,3.0,6.3771671,5.0,1.0,4.0,0.0
3291,1,6.0,6.0,3.0,4.0,7.0,0.0,2.20721338,4.0,1.0,5.87629427,0.0
3291,2,6.86999429,3.5,4.0,4.5,7.68502917,0.10134891,0.5,2.69494875,3.0,2.0,0.0
3291,3,11.0,3.17043729,8.0,1.36497614,4.0,3.0,7.0,5.0,1.0,4.0,1.0
3292,1,5.45695568,5.61570172,3.0,3.6786986,7.0,-0.5799236,2.0,4.0,1.0,5.0,0.0
3292,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3292,3,11.0,3.0,8.0,2.0,4.0,2.90322029,7.0,4.95526978,1.0,4.0,0.0
3293,1,5.90173062,6.0,3.0,4.4945123,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3293,2,7.0,3.5,4.0,4.78473852,5.72173333,0.0,0.5,2.44871123,3.0,0.86089992,1.0
3293,3,12.6022007,2.71696641,8.0,1.6612549,4.75901886,3.0,7.0,4.8616422,1.0,4.0,0.0
3294,1,6.0,4.9199174,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3294,2,7.0,3.5,4.0,4.5,6.0,0.0,-0.26505447,2.0,3.0,1.7454779,1.0
3294,3,11.0,3.0,8.0,1.04770672,4.0,3.0,7.0,7.08499324,1.05351559,4.0,0.0
3295,1,6.0,6.0,3.61749833,4.0,7.0,0.73164714,2.0,4.0,2.59503662,5.37606344,0.0
3295,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3295,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.96023578,0.0
3296,1,6.0,6.0,2.63437225,4.0,7.0,0.0,2.0,4.0,0.01043332,5.0,0.0
3296,2,6.42666731,3.5,4.0,4.5,6.0,0.0,-0.88902445,2.0,3.0,2.0,1.0
3296,3,11.0,3.0,8.0,2.0,2.93872594,3.0,7.0,5.44997982,1.0,4.13613085,0.0
3297,1,6.0,6.0,3.0,4.0,6.73229029,0.0,2.0,4.0,1.0,5.0,0.0
3297,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,0.84285436,1.0
3297,3,11.0,3.0,8.0,0.68913436,4.0,2.88995838,7.0,5.0,1.0,4.0,0.0
3298,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.10253746,0.0
3298,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
3298,3,11.19990628,3.0,8.0,2.13178022,4.0,3.0,7.0,5.0,1.0,2.59772445,0.0
3299,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
3299,2,7.0,3.5,3.25926791,5.29231456,6.0,-1.32061075,0.5,2.0,3.0,2.0,1.0
3299,3,10.38818034,3.0,8.0,0.9453495,4.0,3.0,7.0,5.0,0.86474437,4.0,0.0
3300,1,6.0,6.0,3.0,4.0,7.40491813,0.0,1.10651349,4.0,1.0,5.0,0.0
3300,2,7.0,3.5,4.0,4.5,6.0,0.50973166,0.5,2.0,3.36379542,2.0,1.0
3300,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,4.52203605,1.0,4.0,0.0
3301,1,4.39942396,6.0,3.0,4.0,7.0,-0.33635459,2.0,4.0,1.0,5.0,0.0
3301,2,7.0,3.5,4.0,4.5,6.0,-0.38284055,0.5,2.0,3.0,2.0,1.0
3301,3,11.0,3.0,8.0,2.0,3.87256697,3.0,7.0,5.0,1.0,3.94629608,0.0
3302,1,6.0,6.0,6.42650457,4.0,7.0,0.0,2.0,4.0,1.0,3.82848498,0.0
