,sl.no,idx.chid,idx.alt,choice,cost,risk,weight,seats,noise,crowdness,convloc,clientele,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim,idx.id,av,afrifer,afrihov,afriwat,lifefer,lifehov,lifewat,dwagfer,dwaghov,dwagwat,iwagfer,iwaghov,iwagwat,educfer,educhov,educwat,gendfer,gendhov,gendwat,agefer,agehove,agewat,Childfer,Childhov,Childwat,swimfer,swimhov,swimwat
1065,1065,408,Helicopter,0,76.175049,18.408203,0.3863821,1,1,1,1,1,1,21,30.8752518,30.8752518,1,2,0,64,1,0,8300206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,1066,408,Hovercraft,0,64.408447,3.881836,0.3863821,1,1,1,1,1,1,21,30.8752518,30.8752518,1,2,0,64,1,0,8300206,1,0,1,0,0,21,0,0,30.8752518,0,0,30.8752518,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0,0
1067,1067,408,WaterTaxi,0,0,0,0,0,0,0,0,0,1,21,30.8752518,30.8752518,1,0,0,64,1,0,8300206,0,0,0,1,0,0,21,0,0,30.8752518,0,0,30.8752518,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0
1068,1068,409,Ferry,0,54.767002,4.431152,0.3863821,0.6,0.2,0.2,0.2,0.2,0,53,31.8692932,31.8692932,1,9,0,32,0,1,8300207,1,0,0,0,53,0,0,31.8692932,0,0,31.8692932,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0,0
1069,1069,409,Helicopter,0,0,0,0,0,0,0,0,0,0,53,31.8692932,31.8692932,1,0,0,32,0,1,8300207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,1070,409,Hovercraft,0,47.902592,3.881836,0.3863821,1,1,1,1,1,0,53,31.8692932,31.8692932,1,9,0,32,0,1,8300207,1,0,0,0,0,53,0,0,31.8692932,0,0,31.8692932,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0
1071,1071,409,WaterTaxi,1,51.620678,2.55127,0.3863821,1,1,1,1,1,0,53,31.8692932,31.8692932,1,9,0,32,0,1,8300207,1,0,0,0,0,0,53,0,0,31.8692932,0,0,31.8692932,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1
1072,1072,410,Ferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,1073,410,Helicopter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,1074,410,Hovercraft,0,73.116554,3.881836,0.3863821,0.8,0.6,0.6,0.6,0.8,0,0,0,0,0,4,0,0,0,0,8300301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,1075,410,WaterTaxi,1,77.72187,2.55127,0.3863821,0.6,0.8,0.4,0.8,0.8,0,0,0,0,0,4,0,0,0,0,8300301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,1076,411,Ferry,0,55.001202,4.431152,0.3863821,0.4,0.6,0.6,0.2,0.6,1,45,0,31.3598614,1,8,1,25,0,1,8300302,1,1,0,0,45,0,0,0,0,0,31.3598614,0,0,1,0,0,1,0,0,25,0,0,0,0,0,1,0,0
1077,1077,411,Helicopter,0,0,0,0,0,0,0,0,0,1,45,0,31.3598614,1,0,1,25,0,1,8300302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,1078,411,Hovercraft,0,69.32991,3.881836,0.3863821,0.6,0.8,0.8,0.6,0.8,1,45,0,31.3598614,1,8,1,25,0,1,8300302,1,0,1,0,0,45,0,0,0,0,0,31.3598614,0,0,1,0,0,1,0,0,25,0,0,0,0,0,1,0
1079,1079,411,WaterTaxi,1,72.988564,2.55127,0.3863821,0.8,0.8,0.6,0.8,0.8,1,45,0,31.3598614,1,8,1,25,0,1,8300302,1,0,0,1,0,0,45,0,0,0,0,0,31.3598614,0,0,1,0,0,1,0,0,25,0,0,0,0,0,1
1080,1080,420,Ferry,0,24.795147,4.431152,0.3863821,1,0.8,0.6,0.2,0.6,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0,0
1081,1081,420,Helicopter,0,0,0,0,0,0,0,0,0,0,45,13.9131832,13.9131832,1,0,1,30,0,1,8300305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,1082,420,Hovercraft,0,0,0,0,0,0,0,0,0,0,45,13.9131832,13.9131832,1,0,1,30,0,1,8300305,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0
1083,1083,420,WaterTaxi,1,40.246201,2.55127,0.3863821,0.8,0.8,0.6,1,0.6,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1
1084,1084,422,Ferry,0,24.795147,4.431152,0.3863821,1,0.8,0.6,0.2,0.6,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0,0
1085,1085,422,Helicopter,1,30.896544,18.408203,0.3863821,0.4,0.4,0.6,0.8,0.4,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1086,422,Hovercraft,0,0,0,0,0,0,0,0,0,0,45,13.9131832,13.9131832,1,0,1,30,0,1,8300305,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0
1087,1087,422,WaterTaxi,0,0,0,0,0,0,0,0,0,0,45,13.9131832,13.9131832,1,0,1,30,0,1,8300305,0,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1
1088,1088,423,Ferry,0,24.795147,4.431152,0.3863821,1,0.8,0.6,0.2,0.6,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0,0
1089,1089,423,Helicopter,0,67.042992,18.408203,0.3863821,0.4,0.4,0.6,0.8,0.4,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,1090,423,Hovercraft,0,0,0,0,0,0,0,0,0,0,45,13.9131832,13.9131832,1,0,1,30,0,1,8300305,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0
1091,1091,423,WaterTaxi,1,40.246201,2.55127,0.3863821,0.8,0.8,0.6,1,0.6,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1
1092,1092,424,Ferry,0,24.795147,4.431152,0.3863821,1,0.8,0.6,0.2,0.6,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0,0
1093,1093,424,Helicopter,0,67.042992,18.408203,0.3863821,0.4,0.4,0.6,0.8,0.4,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,1094,424,Hovercraft,0,0,0,0,0,0,0,0,0,0,45,13.9131832,13.9131832,1,0,1,30,0,1,8300305,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0
1095,1095,424,WaterTaxi,1,40.246201,2.55127,0.3863821,0.8,0.8,0.6,1,0.6,0,45,13.9131832,13.9131832,1,5,1,30,0,1,8300305,1,0,0,0,0,0,45,0,0,13.9131832,0,0,13.9131832,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1
1096,1096,425,Ferry,0,95.191124,4.431152,0.3863821,0.4,0.8,0.4,0.6,0.4,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1,0,0
1097,1097,425,Helicopter,0,0,0,0,0,0,0,0,0,0,46,54.3007317,54.3007317,0,0,1,39,0,1,8300306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,1098,425,Hovercraft,0,119.138412,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1,0
1099,1099,425,WaterTaxi,1,125.473495,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1
1100,1100,428,Ferry,0,95.191124,4.431152,0.3863821,0.4,0.8,0.4,0.6,0.4,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1,0,0
1101,1101,428,Helicopter,0,198.456284,18.408203,0.3863821,0.2,0.2,0.2,0.6,0.2,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1102,428,Hovercraft,0,119.138412,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1,0
1103,1103,428,WaterTaxi,1,125.473495,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1
1104,1104,429,Ferry,0,95.191124,4.431152,0.3863821,0.4,0.8,0.4,0.6,0.4,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1,0,0
1105,1105,429,Helicopter,0,0,0,0,0,0,0,0,0,0,46,54.3007317,54.3007317,0,0,1,39,0,1,8300306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,1106,429,Hovercraft,0,119.138412,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1,0
1107,1107,429,WaterTaxi,1,125.473495,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,0,46,54.3007317,54.3007317,0,3,1,39,0,1,8300306,1,0,0,0,0,0,46,0,0,54.3007317,0,0,54.3007317,0,0,0,0,0,1,0,0,39,0,0,0,0,0,1
1108,1108,430,Ferry,0,42.782223,4.431152,0.3863821,0.4,0.4,0.4,0.4,1,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0,0
1109,1109,430,Helicopter,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1110,430,Hovercraft,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0
1111,1111,430,WaterTaxi,1,111.394096,2.55127,0.3863821,0.8,0.6,0.4,0.8,0.8,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1
1112,1112,431,Ferry,0,42.782223,4.431152,0.3863821,0.4,0.4,0.4,0.4,1,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0,0
1113,1113,431,Helicopter,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,1114,431,Hovercraft,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0
1115,1115,431,WaterTaxi,1,111.394096,2.55127,0.3863821,0.8,0.6,0.4,0.8,0.8,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1
1116,1116,432,Ferry,1,42.782223,4.431152,0.3863821,0.4,0.4,0.4,0.4,1,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0,0
1117,1117,432,Helicopter,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,1118,432,Hovercraft,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0
1119,1119,432,WaterTaxi,0,111.394096,2.55127,0.3863821,0.8,0.6,0.4,0.8,0.8,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1
1120,1120,433,Ferry,0,42.782223,4.431152,0.3863821,0.4,0.4,0.4,0.4,1,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0,0
1121,1121,433,Helicopter,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1122,433,Hovercraft,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0
1123,1123,433,WaterTaxi,1,111.394096,2.55127,0.3863821,0.8,0.6,0.4,0.8,0.8,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1
1124,1124,434,Ferry,0,42.782223,4.431152,0.3863821,0.4,0.4,0.4,0.4,1,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0,0
1125,1125,434,Helicopter,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,1126,434,Hovercraft,0,0,0,0,0,0,0,0,0,0,40,22.7252026,22.7252026,0,0,1,40,1,1,8300307,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1,0
1127,1127,434,WaterTaxi,1,111.394096,2.55127,0.3863821,0.8,0.6,0.4,0.8,0.8,0,40,22.7252026,22.7252026,0,4,1,40,1,1,8300307,1,0,0,0,0,0,40,0,0,22.7252026,0,0,22.7252026,0,0,0,0,0,1,0,0,40,0,0,1,0,0,1
1128,1128,435,Ferry,0,48.186653,4.431152,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0,0
1129,1129,435,Helicopter,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,1130,435,Hovercraft,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0
1131,1131,435,WaterTaxi,1,52.137325,2.55127,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1
1132,1132,436,Ferry,0,48.186653,4.431152,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0,0
1133,1133,436,Helicopter,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1134,436,Hovercraft,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0
1135,1135,436,WaterTaxi,1,52.137325,2.55127,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1
1136,1136,437,Ferry,0,48.186653,4.431152,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0,0
1137,1137,437,Helicopter,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,1138,437,Hovercraft,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0
1139,1139,437,WaterTaxi,1,52.137325,2.55127,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1
1140,1140,438,Ferry,0,48.186653,4.431152,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0,0
1141,1141,438,Helicopter,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,1142,438,Hovercraft,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0
1143,1143,438,WaterTaxi,1,52.137325,2.55127,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1
1144,1144,439,Ferry,0,48.186653,4.431152,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0,0
1145,1145,439,Helicopter,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,1146,439,Hovercraft,0,0,0,0,0,0,0,0,0,0,51,0,27.8349838,1,0,1,29,0,1,8300308,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0
1147,1147,439,WaterTaxi,1,52.137325,2.55127,0.3863821,0.6,0.4,0.6,0.6,0.8,0,51,0,27.8349838,1,2,1,29,0,1,8300308,1,0,0,0,0,0,51,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,29,0,0,0,0,0,1
1148,1148,440,Ferry,0,122.498245,4.431152,1.2156152,0.4,0.4,0.4,0.2,0.6,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
1149,1149,440,Helicopter,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,8300401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1150,440,Hovercraft,1,126.784401,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
1151,1151,440,WaterTaxi,0,135.030991,2.55127,1.2156152,0.8,0.6,0.8,0.4,0.8,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0
1152,1152,441,Ferry,0,122.498245,4.431152,1.2156152,0.4,0.4,0.4,0.2,0.6,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
1153,1153,441,Helicopter,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,8300401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,1154,441,Hovercraft,0,126.784401,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
1155,1155,441,WaterTaxi,1,135.030991,2.55127,1.2156152,0.8,0.6,0.8,0.4,0.8,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0
1156,1156,442,Ferry,0,122.498245,4.431152,1.2156152,0.4,0.4,0.4,0.2,0.6,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
1157,1157,442,Helicopter,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,8300401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,1158,442,Hovercraft,0,126.784401,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
1159,1159,442,WaterTaxi,1,135.030991,2.55127,1.2156152,0.8,0.6,0.8,0.4,0.8,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0
1160,1160,443,Ferry,0,122.498245,4.431152,1.2156152,0.4,0.4,0.4,0.2,0.6,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
1161,1161,443,Helicopter,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,8300401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,1162,443,Hovercraft,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,8300401,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
1163,1163,443,WaterTaxi,1,135.030991,2.55127,1.2156152,0.8,0.6,0.8,0.4,0.8,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0
1164,1164,444,Ferry,0,122.498245,4.431152,1.2156152,0.4,0.4,0.4,0.2,0.6,1,33,0,70.6850052,1,1,1,52,1,0,8300401,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
1165,1165,444,Helicopter,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,8300401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1166,444,Hovercraft,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,8300401,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
