,idx.chid,idx.alt,choice,cost,risk,weight,seats,noise,crowdness,convloc,clientele,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim,idx.id
1512,560,Ferry,FALSE,122.498245,4.431152,0.3863821,0.2,0.6,0.6,0.4,0.6,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1513,560,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,0,70.6850052,high,0,male,44,yes,yes,8310106
1514,560,Hovercraft,FALSE,126.784401,3.881836,0.3863821,0.8,0.6,0.6,0.6,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1515,560,WaterTaxi,TRUE,135.030991,2.55127,0.3863821,0.4,0.6,0.6,0.2,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1516,561,Ferry,FALSE,122.498245,4.431152,0.3863821,0.2,0.6,0.6,0.4,0.6,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1517,561,Helicopter,TRUE,201.733139,18.408203,0.3863821,1,0.6,0.6,1,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1518,561,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,0,70.6850052,high,0,male,44,yes,yes,8310106
1519,561,WaterTaxi,FALSE,135.030991,2.55127,0.3863821,0.4,0.6,0.6,0.2,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1520,562,Ferry,FALSE,122.498245,4.431152,0.3863821,0.2,0.6,0.6,0.4,0.6,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1521,562,Helicopter,TRUE,201.733139,18.408203,0.3863821,1,0.6,0.6,1,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1522,562,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,0,70.6850052,high,0,male,44,yes,yes,8310106
1523,562,WaterTaxi,FALSE,135.030991,2.55127,0.3863821,0.4,0.6,0.6,0.2,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1524,563,Ferry,FALSE,122.498245,4.431152,0.3863821,0.2,0.6,0.6,0.4,0.6,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1525,563,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,0,70.6850052,high,0,male,44,yes,yes,8310106
1526,563,Hovercraft,FALSE,126.784401,3.881836,0.3863821,0.8,0.6,0.6,0.6,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1527,563,WaterTaxi,TRUE,135.030991,2.55127,0.3863821,0.4,0.6,0.6,0.2,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1528,564,Ferry,FALSE,122.498245,4.431152,0.3863821,0.2,0.6,0.6,0.4,0.6,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1529,564,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,0,70.6850052,high,0,male,44,yes,yes,8310106
1530,564,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,0,70.6850052,high,0,male,44,yes,yes,8310106
1531,564,WaterTaxi,TRUE,135.030991,2.55127,0.3863821,0.4,0.6,0.6,0.2,0.8,no,41,0,70.6850052,high,5,male,44,yes,yes,8310106
1532,567,Ferry,FALSE,44.704498,4.431152,0.3863821,0.6,0.4,0.4,0.6,0.6,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1533,567,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1534,567,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1535,567,WaterTaxi,TRUE,106.577957,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1536,568,Ferry,FALSE,44.704498,4.431152,0.3863821,0.6,0.4,0.4,0.6,0.6,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1537,568,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1538,568,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1539,568,WaterTaxi,TRUE,106.577957,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1540,569,Ferry,FALSE,44.704498,4.431152,0.3863821,0.6,0.4,0.4,0.6,0.6,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1541,569,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1542,569,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1543,569,WaterTaxi,TRUE,106.577957,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1544,570,Ferry,FALSE,44.704498,4.431152,0.3863821,0.6,0.4,0.4,0.6,0.6,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1545,570,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1546,570,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1547,570,WaterTaxi,TRUE,106.577957,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1548,571,Ferry,FALSE,44.704498,4.431152,0.3863821,0.6,0.4,0.4,0.6,0.6,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1549,571,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1550,571,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,49,24.0461674,24.0461674,high,0,male,31,yes,no,8310108
1551,571,WaterTaxi,TRUE,106.577957,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,49,24.0461674,24.0461674,high,2,male,31,yes,no,8310108
1552,572,Ferry,TRUE,49.819843,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.2,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1553,572,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,10,27.0779648,27.0779648,high,0,male,75,yes,no,8310201
1554,572,Hovercraft,FALSE,106.434448,3.881836,1.4678842,1,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1555,572,WaterTaxi,FALSE,109.593544,2.55127,1.4678842,1,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1556,573,Ferry,TRUE,49.819843,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.2,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1557,573,Helicopter,FALSE,169.56221,18.408203,1.4678842,0.8,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1558,573,Hovercraft,FALSE,0,0,1.4678842,0,0,0,0,0,yes,10,27.0779648,27.0779648,high,0,male,75,yes,no,8310201
1559,573,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,10,27.0779648,27.0779648,high,0,male,75,yes,no,8310201
1560,574,Ferry,TRUE,49.819843,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.2,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1561,574,Helicopter,FALSE,169.56221,18.408203,1.4678842,0.8,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1562,574,Hovercraft,FALSE,94.709694,3.881836,1.4678842,1,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1563,574,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,10,27.0779648,27.0779648,high,0,male,75,yes,no,8310201
1564,575,Ferry,FALSE,49.819843,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.2,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1565,575,Helicopter,FALSE,193.011734,18.408203,1.4678842,0.8,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1566,575,Hovercraft,FALSE,153.333481,3.881836,1.4678842,1,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1567,575,WaterTaxi,TRUE,109.593544,2.55127,1.4678842,1,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1568,576,Ferry,TRUE,49.819843,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.2,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1569,576,Helicopter,FALSE,193.011734,18.408203,1.4678842,0.8,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1570,576,Hovercraft,FALSE,153.333481,3.881836,1.4678842,1,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1571,576,WaterTaxi,FALSE,109.593544,2.55127,1.4678842,1,1,1,1,1,yes,10,27.0779648,27.0779648,high,10,male,75,yes,no,8310201
1572,577,Ferry,TRUE,27.254873,4.431152,1.4678842,0.2,0.6,0.2,0.6,0.2,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1573,577,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,60,13.5389824,13.5389824,high,0,male,25,no,yes,8310202
1574,577,Hovercraft,FALSE,100.116257,3.881836,1.4678842,0.6,1,1,1,1,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1575,577,WaterTaxi,FALSE,101.695808,2.55127,1.4678842,1,1,1,1,1,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1576,580,Ferry,TRUE,27.254873,4.431152,1.4678842,0.2,0.6,0.2,0.6,0.2,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1577,580,Helicopter,FALSE,166.854416,18.408203,1.4678842,0.8,0.6,1,1,1,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1578,580,Hovercraft,FALSE,123.565773,3.881836,1.4678842,0.6,1,1,1,1,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1579,580,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,60,13.5389824,13.5389824,high,0,male,25,no,yes,8310202
1580,581,Ferry,FALSE,27.254873,4.431152,1.4678842,0.2,0.6,0.2,0.6,0.2,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1581,581,Helicopter,TRUE,166.854416,18.408203,1.4678842,0.8,0.6,1,1,1,yes,60,13.5389824,13.5389824,high,1,male,25,no,yes,8310202
1582,581,Hovercraft,FALSE,0,0,1.4678842,0,0,0,0,0,yes,60,13.5389824,13.5389824,high,0,male,25,no,yes,8310202
1583,581,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,60,13.5389824,13.5389824,high,0,male,25,no,yes,8310202
1584,582,Ferry,FALSE,23.71373,4.431152,0.3863821,0.2,0.2,0.2,0.2,0.2,no,54,13.2020168,13.2020168,high,2,female,31,yes,yes,8310203
1585,582,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,54,13.2020168,13.2020168,high,0,female,31,yes,yes,8310203
1586,582,Hovercraft,FALSE,40.368317,3.881836,0.3863821,0.4,0.6,0.6,0.6,0.8,no,54,13.2020168,13.2020168,high,2,female,31,yes,yes,8310203
1587,582,WaterTaxi,TRUE,41.90855,2.55127,0.3863821,0.6,0.6,0.6,0.6,0.6,no,54,13.2020168,13.2020168,high,2,female,31,yes,yes,8310203
1588,583,Ferry,FALSE,23.71373,4.431152,0.3863821,0.2,0.2,0.2,0.2,0.2,no,54,13.2020168,13.2020168,high,2,female,31,yes,yes,8310203
1589,583,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,54,13.2020168,13.2020168,high,0,female,31,yes,yes,8310203
1590,583,Hovercraft,FALSE,40.368317,3.881836,0.3863821,0.4,0.6,0.6,0.6,0.8,no,54,13.2020168,13.2020168,high,2,female,31,yes,yes,8310203
1591,583,WaterTaxi,TRUE,41.90855,2.55127,0.3863821,0.6,0.6,0.6,0.6,0.6,no,54,13.2020168,13.2020168,high,2,female,31,yes,yes,8310203
1592,584,Ferry,TRUE,11.622787,4.431152,1.4678842,0.6,0.2,0.2,0.6,0.6,yes,20,5.7736721,5.7736721,high,7,female,65,yes,no,8310204
1593,584,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,20,5.7736721,5.7736721,high,0,female,65,yes,no,8310204
1594,584,Hovercraft,FALSE,42.694382,3.881836,1.4678842,1,1,1,1,1,yes,20,5.7736721,5.7736721,high,7,female,65,yes,no,8310204
1595,584,WaterTaxi,FALSE,43.367977,2.55127,1.4678842,1,1,1,1,1,yes,20,5.7736721,5.7736721,high,7,female,65,yes,no,8310204
1596,589,Ferry,FALSE,94.949783,4.431152,0.3863821,0.2,0.2,0.2,0.2,0.2,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1597,589,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,48,54.1559296,54.1559296,high,0,male,37,yes,yes,8310205
1598,589,Hovercraft,FALSE,119.070831,3.881836,0.3863821,0.6,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1599,589,WaterTaxi,TRUE,125.389023,2.55127,0.3863821,1,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1600,590,Ferry,TRUE,94.949783,4.431152,0.3863821,0.2,0.2,0.2,0.2,0.2,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1601,590,Helicopter,FALSE,128.078766,18.408203,0.3863821,1,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1602,590,Hovercraft,FALSE,107.346077,3.881836,0.3863821,0.6,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1603,590,WaterTaxi,FALSE,0,0,0.3863821,0,0,0,0,0,yes,48,54.1559296,54.1559296,high,0,male,37,yes,yes,8310205
1604,591,Ferry,TRUE,94.949783,4.431152,0.3863821,0.2,0.2,0.2,0.2,0.2,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1605,591,Helicopter,FALSE,174.977798,18.408203,0.3863821,1,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1606,591,Hovercraft,FALSE,142.520355,3.881836,0.3863821,0.6,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1607,591,WaterTaxi,FALSE,0,0,0.3863821,0,0,0,0,0,yes,48,54.1559296,54.1559296,high,0,male,37,yes,yes,8310205
1608,592,Ferry,TRUE,94.949783,4.431152,0.3863821,0.2,0.2,0.2,0.2,0.2,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1609,592,Helicopter,FALSE,198.427322,18.408203,0.3863821,1,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1610,592,Hovercraft,FALSE,165.969864,3.881836,0.3863821,0.6,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1611,592,WaterTaxi,FALSE,125.389023,2.55127,0.3863821,1,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1612,593,Ferry,TRUE,94.949783,4.431152,0.3863821,0.2,0.2,0.2,0.2,0.2,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1613,593,Helicopter,FALSE,198.427322,18.408203,0.3863821,1,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1614,593,Hovercraft,FALSE,165.969864,3.881836,0.3863821,0.6,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1615,593,WaterTaxi,FALSE,125.389023,2.55127,0.3863821,1,1,1,1,1,yes,48,54.1559296,54.1559296,high,9,male,37,yes,yes,8310205
1616,594,Ferry,TRUE,89.125404,4.431152,1.4678842,0.6,0.2,0.2,0.2,0.8,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1617,594,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,25,52.455864,52.455864,high,0,male,60,yes,no,8310206
1618,594,Hovercraft,FALSE,58.458633,3.881836,1.4678842,1,1,1,1,1,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1619,594,WaterTaxi,FALSE,64.578484,2.55127,1.4678842,1,1,1,1,0.8,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1620,597,Ferry,TRUE,89.125404,4.431152,1.4678842,0.6,0.2,0.2,0.2,0.8,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1621,597,Helicopter,FALSE,69.954826,18.408203,1.4678842,0.4,1,1,1,0.6,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1622,597,Hovercraft,FALSE,66.953438,3.881836,1.4678842,1,1,1,1,1,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1623,597,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,25,52.455864,52.455864,high,0,male,60,yes,no,8310206
1624,598,Ferry,TRUE,89.125404,4.431152,1.4678842,0.6,0.2,0.2,0.2,0.8,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1625,598,Helicopter,FALSE,52.96521,18.408203,1.4678842,0.4,1,1,1,0.6,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1626,598,Hovercraft,FALSE,54.211231,3.881836,1.4678842,1,1,1,1,1,yes,25,52.455864,52.455864,high,8,male,60,yes,no,8310206
1627,598,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,25,52.455864,52.455864,high,0,male,60,yes,no,8310206
1628,599,Ferry,TRUE,9.647323,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.6,no,54,4.7923512,4.7923512,high,10,male,31,yes,yes,8310207
1629,599,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,no,54,4.7923512,4.7923512,high,0,male,31,yes,yes,8310207
1630,599,Hovercraft,FALSE,35.43784,3.881836,1.4678842,1,1,1,1,1,no,54,4.7923512,4.7923512,high,10,male,31,yes,yes,8310207
1631,599,WaterTaxi,FALSE,35.996944,2.55127,1.4678842,1,1,1,1,1,no,54,4.7923512,4.7923512,high,10,male,31,yes,yes,8310207
1632,606,Ferry,FALSE,335.822632,4.431152,0.3863821,0.8,0.8,0.6,0.4,0.6,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1633,606,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,22,197.3910065,197.3910065,low,0,male,63,yes,yes,8310301
1634,606,Hovercraft,FALSE,228.868286,3.881836,0.3863821,0.6,0.6,0.8,0.6,0.8,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1635,606,WaterTaxi,TRUE,251.897247,2.55127,0.3863821,1,1,0.8,1,0.8,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1636,609,Ferry,FALSE,335.822632,4.431152,0.3863821,0.8,0.8,0.6,0.4,0.6,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1637,609,Helicopter,FALSE,312.983185,18.408203,0.3863821,0.8,0.8,0.6,0.6,0.8,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1638,609,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,22,197.3910065,197.3910065,low,0,male,63,yes,yes,8310301
1639,609,WaterTaxi,TRUE,251.897247,2.55127,0.3863821,1,1,0.8,1,0.8,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1640,610,Ferry,FALSE,335.822632,4.431152,0.3863821,0.8,0.8,0.6,0.4,0.6,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1641,610,Helicopter,FALSE,312.983185,18.408203,0.3863821,0.8,0.8,0.6,0.6,0.8,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1642,610,Hovercraft,FALSE,228.868286,3.881836,0.3863821,0.6,0.6,0.8,0.6,0.8,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1643,610,WaterTaxi,TRUE,251.897247,2.55127,0.3863821,1,1,0.8,1,0.8,no,22,197.3910065,197.3910065,low,1,male,63,yes,yes,8310301
1644,612,Ferry,FALSE,31.265034,4.431152,0.3863821,0.6,0.6,0.2,0.2,0.6,yes,41,17.3191738,17.3191738,high,1,male,44,yes,no,8310303
1645,612,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,41,17.3191738,17.3191738,high,0,male,44,yes,no,8310303
1646,612,Hovercraft,FALSE,56.077179,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,41,17.3191738,17.3191738,high,1,male,44,yes,no,8310303
1647,612,WaterTaxi,TRUE,58.097748,2.55127,0.3863821,0.4,0.8,0.8,0.4,0.2,yes,41,17.3191738,17.3191738,high,1,male,44,yes,no,8310303
1648,613,Ferry,FALSE,31.265034,4.431152,0.3863821,0.6,0.6,0.2,0.2,0.6,yes,41,17.3191738,17.3191738,high,1,male,44,yes,no,8310303
1649,613,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,41,17.3191738,17.3191738,high,0,male,44,yes,no,8310303
1650,613,Hovercraft,FALSE,56.077179,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,41,17.3191738,17.3191738,high,1,male,44,yes,no,8310303
1651,613,WaterTaxi,TRUE,58.097748,2.55127,0.3863821,0.4,0.8,0.8,0.4,0.2,yes,41,17.3191738,17.3191738,high,1,male,44,yes,no,8310303
1652,616,Ferry,FALSE,91.278458,4.431152,0.3863821,0.8,0.8,0.6,0.2,0.6,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1653,616,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,26,53.1262131,53.1262131,high,0,male,59,yes,yes,8310305
1654,616,Hovercraft,FALSE,79.487541,3.881836,0.3863821,0.6,0.8,0.6,0.6,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1655,616,WaterTaxi,TRUE,85.6856,2.55127,0.3863821,0.8,0.8,0.8,1,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1656,619,Ferry,FALSE,91.278458,4.431152,0.3863821,0.8,0.8,0.6,0.2,0.6,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1657,619,Helicopter,FALSE,120.015862,18.408203,0.3863821,0.8,0.8,0.8,1,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1658,619,Hovercraft,FALSE,79.487541,3.881836,0.3863821,0.6,0.8,0.6,0.6,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1659,619,WaterTaxi,TRUE,85.6856,2.55127,0.3863821,0.8,0.8,0.8,1,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1660,620,Ferry,FALSE,91.278458,4.431152,0.3863821,0.8,0.8,0.6,0.2,0.6,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1661,620,Helicopter,FALSE,120.015862,18.408203,0.3863821,0.8,0.8,0.8,1,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1662,620,Hovercraft,FALSE,79.487541,3.881836,0.3863821,0.6,0.8,0.6,0.6,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1663,620,WaterTaxi,TRUE,85.6856,2.55127,0.3863821,0.8,0.8,0.8,1,0.8,yes,26,53.1262131,53.1262131,high,10,male,59,yes,yes,8310305
1664,621,Ferry,FALSE,173.927185,4.431152,0.3863821,1,0.6,0.4,0.4,0.4,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1665,621,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,51,101.542366,101.542366,high,0,male,29,no,yes,8310306
1666,621,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,51,101.542366,101.542366,high,0,male,29,no,yes,8310306
1667,621,WaterTaxi,TRUE,153.031113,2.55127,0.3863821,0.6,0.6,0.8,0.8,0.8,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1668,622,Ferry,FALSE,173.927185,4.431152,0.3863821,1,0.6,0.4,0.4,0.4,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1669,622,Helicopter,TRUE,207.904602,18.408203,0.3863821,0.8,0.6,0.8,0.8,0.8,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1670,622,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,51,101.542366,101.542366,high,0,male,29,no,yes,8310306
1671,622,WaterTaxi,FALSE,153.031113,2.55127,0.3863821,0.6,0.6,0.8,0.8,0.8,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1672,623,Ferry,FALSE,173.927185,4.431152,0.3863821,1,0.6,0.4,0.4,0.4,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1673,623,Helicopter,FALSE,207.904602,18.408203,0.3863821,0.8,0.6,0.8,0.8,0.8,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1674,623,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,51,101.542366,101.542366,high,0,male,29,no,yes,8310306
1675,623,WaterTaxi,TRUE,153.031113,2.55127,0.3863821,0.6,0.6,0.8,0.8,0.8,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1676,624,Ferry,FALSE,173.927185,4.431152,0.3863821,1,0.6,0.4,0.4,0.4,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1677,624,Helicopter,FALSE,207.904602,18.408203,0.3863821,0.8,0.6,0.8,0.8,0.8,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1678,624,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,51,101.542366,101.542366,high,0,male,29,no,yes,8310306
1679,624,WaterTaxi,TRUE,153.031113,2.55127,0.3863821,0.6,0.6,0.8,0.8,0.8,no,51,101.542366,101.542366,high,1,male,29,no,yes,8310306
1680,625,Ferry,FALSE,83.667297,4.431152,0.3863821,0.8,0.6,0.6,0.2,0.8,no,32,47.3864365,47.3864365,high,3,male,38,yes,yes,8310307
1681,625,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,32,47.3864365,47.3864365,high,0,male,38,yes,yes,8310307
1682,625,Hovercraft,FALSE,115.911736,3.881836,0.3863821,0.8,0.8,0.6,0.6,0.8,no,32,47.3864365,47.3864365,high,3,male,38,yes,yes,8310307
1683,625,WaterTaxi,TRUE,121.440155,2.55127,0.3863821,0.6,0.6,0.6,0.8,1,no,32,47.3864365,47.3864365,high,3,male,38,yes,yes,8310307
1684,626,Ferry,FALSE,83.667297,4.431152,0.3863821,0.8,0.6,0.6,0.2,0.8,no,32,47.3864365,47.3864365,high,3,male,38,yes,yes,8310307
1685,626,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,32,47.3864365,47.3864365,high,0,male,38,yes,yes,8310307
1686,626,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,32,47.3864365,47.3864365,high,0,male,38,yes,yes,8310307
